audiocap_id,youtube_id,caption
3867,0YD7EUnhZQE,A man speaks while a bell rings
3865,0Y1fEvTB5zw,Man giving a speech loudly
3864,0Y1dEz_tVlE,A motor vehicle engine is revving
79111,i5iYTrolKFs,A train horn sounds and passes on a track
34674,Euuy2GaBs-I,Water trickling and waves softly crashing alongside a woman faintly speaking in the background followed by a young boy speaking as wind blows continuously into a microphone
100108,xuTMAOlsAm0,A mans voice over a phone followed by a woman speaking and some light rustling
100109,xuWUGPaJ_4E,Men speak with wind blowing then a loud burst
66115,Zj4O61hxKsM,A man talking as a small motor hums
66113,ZizDPELZYxs,A drill works
50023,OkWjUZzcAVA,Loud rushing followed by deep pitched clunk
50024,OkX7ZwLvnzA,A spray is triggered then a woman talks and then an object is triggered
61467,WWT5AZQuAOA,Soft mechanical beeps and then a man talks and as the man talks a few more beeps go off
61465,WWPPd9c_E-I,Something walks around and a sheep bleats in the background
55212,SCUYoQvO3Aw,An engine revving intermittently
55213,SCW154QLlgc,Ducks quacking as water trickles and splashes with plastic clacking
32753,Dpf63lbDvKk,A loud motor running
92666,sCB4MWq1i_s,Some birds tweet far away
4519,0nbo6g1KQ1k,Crumpling while dog whimpers
24649,9jsgYmHj8UM,A woman speaking with a crowd murmuring in the background
28117,BOoSLlgufHs,Water splashing and wind blowing into a microphone followed by a man speaking loudly then plastic rattling
28110,BOVyRevryDI,White noise with an engine running in the distance followed by a loud honk
24640,9jWps6LG_Bg,A vehicle beeps multiple times loudly nearby
24643,9jYy-LdBOlU,Child whimpering followed by a man speaking
24644,9jZxTYMxXZg,Engine running with speech and light wind
24647,9jkZn8hnKYc,A woman speaking
22775,8mG2wBPXiMY,A woman is speaking and audience clapping
22771,8m8AV0K71G0,A male voice giving a speech
31788,DLKDQyjlmMc,A child crying followed by a female speaking
22779,8mP42PHOOMc,A small baby crying and a man speaking
22778,8mOksvfiImI,A phone is ringing and man speaking
73312,dsfD7LBnjOg,Food sizzles in a pan while a woman speaks
73311,dscQJaLwtF8,A helicopter engine runs and wind blows
77674,h4ZyeDWJ8Wk,"A person shouts and dribbles a ball, followed by a beeping sound in the background"
77678,h4fYmn-oXjk,Wind sounds are followed by an accelerating engine
90902,qqZ2gVkbHGU,Several emergency sirens are triggered
31849,DMtUvX8y87M,Dog barking followed by a woman talking and giggling
89637,psW9S32OYYw,Women speak as music plays and dishes are scraped
31845,DMooGzvGkrA,Music plays as girls speak with some snapping and a digital beep
31844,DMo1qXx_Z7o,Several birds tweet and dogs bark far away
32635,Dlc-9KO-jmA,Clip-clopping followed by murmuring with some rustling
101279,yqbb8dSxTeo,Water tickles while a man talks with a buzzing in the background
101276,yqVb2fK60Yw,Wail of a passing siren
101273,yqOfQePeFEs,"Several mechanical clicking sounds, and a man gasps, while an aircraft pressurizes"
101272,yqNs-sQpt1E,Mechanical humming and vibrating with some hissing
38493,HHgZuQMXJiA,A woman speaking with clanking and brief quacking in the background
51373,PaWhD-nlzDo,Humming in the distance with a man speaking
31787,DLIXk3NeXp0,A man whistles followed by a horse whiny then that man shushes the horse
4563,0ouc-62qlYM,A ticking noise overshadows a quiet masculine voice
4561,0orjruw1cZw,Small motor whining
4560,0oqhx6Y7zkk,A cat meowing after a man speaking
4567,0owoOrZH2mI,Cats meowing and purring
4566,0owaNULPrf8,Man sneezes during his speech
11643,3giZedEDX-s,"An adult male whistles a tune, then speaks"
9425,2mmXoqiCOcM,"Female speaking in a somber voice, followed by a female speaking"
9427,2mpizqLN0Y4,"Truck engine rattling, popping, ticking, clicking and idling"
52767,QXa6xcLL5yQ,"Water running followed dripping, tapping and then whooshing"
52765,QX_6yz_azYs,"A person talks nearby, and then pots and pans clangs, after which a person speaks"
25206,A0OkS-1XSaI,Rustling and cracking with wind blowing briefly
25207,A0PDm9HIU4s,"A large truck revs the motor, a crowd cheers, and an announcer speaks"
25200,A0JObPRCzn0,"Loud, high pitched drilling"
25209,A0TfSvxGbfo,"Loud, continuous buzzing"
28783,BiPAI32x58k,A machine runs and a man speaks
41439,JAIOdCJjSMU,People talks and a woman is mumbling
41438,JADUidzv8Y8,Some babies cry while a man talks and laugh
87097,nzTytUZajAs,Water splashing with humming and ringing with people speaking
41431,JA-SQtx1WnE,Rapid beeping while a man is speaking
45997,M7Xdwghu5Dc,Humming followed by a toilet flush
83962,lfwzy4actTA,"Liquid pumps through a machine loudly, and then a goat bleats"
71314,cSURZuti4dU,Clicking and rustling with a pigeon cooing
71316,cSeTVaOmyBA,A train running on railroad tracks alongside steam briefly hissing
33147,E36zWUiQTSY,Speedboat engine running
33144,E33naPjhK4E,Rustling and vibrating with a person speaking briefly
36801,GEKsRozjDcE,Loud sawing sound
70958,cAtcoduZK6o,A large engine runs as the vehicle sits without moving
64314,YUNHHDOaQHI,Someone is speaking while paper is rustling
60678,VyDSbrvsg9k,A whirring noise with music in the background
25357,A4cCtuUiUvg,"Loud, continuous drilling"
7018,1oCNbjo7SRc,Some wet clicking and gurgling
7019,1oE-sd3ERkY,Creaking mixed with a man speaking and multiple large footsteps
7017,1oAU2TfOddg,A car speeds past as a man speaks
7011,1ny6avN7KxQ,A baby is crying while a toddler is laughing
18693,6nm-_bM6bSI,Footsteps and oinks from a pig as wind blows
18694,6nposG_XwJ4,A large explosion then a man speaks
18696,6nrz3u1B1_k,"An aircraft engine is running and decelerating, with high-pitched whine and hissing"
84614,m9-g1PR6h_c,A sheep bleats multiple times
84615,m92zgm6gBtA,One frog croaks nearby while several frogs croak far away
40720,IhT-WxWAauI,Quacking and birds chirping
100137,xw2jSIEwsS4,A bus door opens and vehicles pass by
753,-HJZoEQ6Kok,A muffled sound is heard as a drill is also present
752,-HHQ_DDi4Ng,A woman is speaking and clanging objects together
751,-HHJHAF4WxE,Male speaking while motor vehicles passing by
750,-HCxERW__4g,A person is snoring
756,-HMV5ZZPkFo,Several birds are mining in the background. Birds call to each other. There's the faint sound of something brushing against the microphone
40471,IYcT9PEqo8Y,"A kid talks, yells and cries as another kid taunts"
18035,6VEpJ0BohIs,Something being torn and ripped
18037,6VH7PWyMRIY,Wind is blowing and a man speaks softly at the end
18030,6V2uTY-MNGg,Fire engines blow their sirens and run their engines
18038,6VHso7_AFp0,Women speak and laugh
14558,4wOt1H8z850,Loud bells ringing
14552,4wFUVIf2xb4,Water running down softly from the stream
14557,4wMcgyvf08M,People speaking and dogs barking
30726,ClX8fRD1qGc,A vehicle is accelerating
30723,ClMwTJQmjsQ,Wind blows strongly while an engine works
82484,k_pQcinpcg8,Lightning strikes and thunder rings out
72832,dYCzLQYW3sg,Multiple birds tweeting and cooing male speaking while wings flap
72834,dYDSWIteW-0,Rustling and light wind
13782,4bDk1x5CMrs,Low whistling sound
13783,4bGk--MqCLU,"A horse is walking, the wind is blowing, and several young females are speaking"
13780,4b7dRgbjyok,"Sizzling is present, metal scraping occurs, and an adult male is speaking"
13781,4bAD3LC4qyg,Several sirens are blaring then stop
13786,4bKQ94Gevy8,Engines run while a man speaks followed by an emergency siren
13788,4bLxdnM8Wc0,A clock ticks over and over
13789,4bMVu_wLSbg,An engine is idling then revved up
31459,D9nUIsJyOw8,"A man talks, and then people laugh nearby, after which the person continues to talk"
5734,1I74WAJGMB8,Mechanical beep followed by brief rustling
5737,1IB44BXXsEg,Vehicles pass and a crowd cheers
5736,1I9XicZH-pQ,Vehicles on a busy street
5730,1I1qlLX0vK8,A woman is speaking
11318,3Z6YDShJwCM,Loud explosion sounds
11317,3Z4jFlgwoEI,Man speaking with ticking in the background
19123,701KKc1BiLg,Wind is blowing and a man is talking over it and something jostles
19125,704x1zhSTuw,Voices are muffled by bells clanking to the rhythm of a horse moving forward
88871,pJJ-RVCsyMs,A man performs a speech while another man speaks in the background and pigeons are cooing
47123,MqcKvgPcZxI,Humming of a train with a person speaking
47126,Mqh2h-GM0G4,"People are talking outside followed by ducks quacking, flapping, and people running and laughing"
27495,B4sQuSWMUDc,Male child burping several times then giggling
47128,MqkVHY5hUoY,A screechy loud machine runs relentlessly the whole time
15205,5DB_gRuRB2A,A man speaking and typing noise
15204,5D8HkpPRMZQ,"A woman speaking, some rustling"
15207,5DHzR1TwVzs,A speedboat on water
15206,5DGUHwBmdaM,"A man speaks, some banging and water dripping"
15201,5D03NQGHSrE,A fire trucks sirens going off followed by a strong gust of wind
15203,5D4leCm5iqk,"A man speaks, a sheep bleats in the distance"
15202,5D0atSU3TzI,A woman speaking on a microphone
27496,B4sV5jE7zUM,A cat is growling and meowing
15209,5DK6mix1O3E,Clickety clank of a rail followed by blowing of horn
15208,5DJHZt6OW8Y,Low level ticking sound
39266,Hly5zWCzi7Q,A man speaks followed by rustling and clicking with some scraping
39262,HljFr9rnSf8,"An adult male speaks, then rapid dull metal scraping and sawing occur"
42513,JrNCF9Osh6o,Someone plays a video game with gunshots
19788,7IgDNHLU8w8,A male voice making a speech
16578,5owAMw3f8iQ,A person whistling a tune
19784,7IcHHjvLDuw,"Wind blows, then a helicopter passes as a horse neighs in the background and a woman yells an inaudible word"
19785,7IcaZeNHTY0,A man talks then something pops and then people begin yelling and talking
19787,7Idnr_DYHD4,Machines clack as a man and woman converse
19782,7I_lHhTmfjc,A man is whistling a long tune
27198,AvxWVvu0qeo,A crowd murmuring
12666,47MR-rUOrx4,"A small dog is barking, and an adult female speaks in the background"
12667,47MkykZRE4c,Doves cooing and wings flapping
12663,47J71uODtHM,Men and woman talking in crowd
12660,47HoDWotIlc,A man is speaking and crumpling plastic
12661,47I2wQrgUK8,Aircraft flying over into the distance and male speaking
100665,yLrqh20TKv0,A woman speaks and laughs with some faint chanting
69496,b6OUFYAICSA,Loud fire truck horn blows and the sirens come near while random traffic sounds are in the background
69495,b6O43keWoj0,Distant sounds of traffic and faint rattling
83937,ler-806THNk,A bus engine running idle with a crowd talking in the background followed by compressed air releasing
100661,yLW0Jd0_OAs,Several racing vehicles accelerating and revving while passing by alongside tires periodically skidding
100662,yLXkxxu8FIQ,A vehicle approaching nearby and then getting farther away.
100668,yLxAs1hxQtA,A man speaks over hissing steam
63634,Y1v9LZHRTWg,"A child burping, followed by a woman talking"
63638,Y23Xb4cO12Y,"Rain and a crack of thunder, a man speaks"
95527,uNnnCZoDSNY,A man speaks with some clicks then applause
21069,7wQkSZnzsKM,"A motor vehicle engine is running, an adult male speaks, and hissing and a loud buzz occur"
21066,7wODqThG8rg,Computer keyboard being tapped
21061,7w8zZs9GyNA,Several ducks quacking
81235,jfgDp9i-uNQ,Humming of a powerful engine
64170,YOxQzlSRbdE,Beeping in the background as a clock ticktocks
80188,itQClCdkr-A,Emergency vehicle siren in the distance
49601,OTHVnqWRL3c,Toilet flushing followed by someone talking
63186,XiYXYlW20jU,Pounding is followed by kids talking and then a young woman begins speaking
80182,itGgcw1dQ1c,Several large vehicle engines revving and accelerating with a group of people talking in the background as a man briefly shouts and water splashes
64504,YcBY3vf6hvQ,A child talking and a can spraying
95748,uZSi_wVXd78,"Multiple sirens ring into the air, a man talks and there are snaps in the air nearby"
45566,LpkQXYGZgaY,"An object clanks and squeaks, followed by paper crinkling nearby"
62438,XEJ7imhhtaU,Someone shakes and uses a spray paint can
45568,Lq--IqXIB2I,Buzzing the loud burping
53145,QnTzVHhBrg4,Loud halting and starting snoring and whistling
53141,Qn9_B_UFBHA,A scraping and grating sound
72001,cy-uX8__w7I,Frying food and female voices
54490,Rjp4XmRsV7I,"Music playing, a child and man speaking"
84888,mMr5ANqO9TU,People speak as a baby cries
62581,XK6cY1FUEHU,Humming of engines with two men speaking followed by revving of an engine
75406,fRRO0KH-g0Q,"As a church bell rings in the distance, balls are thrown and then bowling pins are knocked over"
95742,uZ0befV3QFo,Rain falling heavily followed by slightly muted rainfall with a metal clank
1904,-jOF9s_DzCA,Women speaking
1902,-jIWypRe54I,"Male speaking, vehicle passing"
1901,-jI9ZoR74-I,Running vehicle followed by skidding
13207,4MdNHt91DHM,"Kittens are mewling, and mechanical humming is present and then fades"
13206,4Md3kFWiZrU,"The wind is blowing, crickets are chirping, breathing and rustling are present, and a sneeze occurs"
13203,4MWgLnJzF1o,"Electrical humming, some breathing"
13202,4MPxXNNowKE,A man speaking while an insect buzzes
13201,4MKvVHqkyK0,"Tinkling occurs, an adult female speaks, and music plays in the background"
13200,4MIV5pvVZqs,A motor vehicle engine is idling and vibrating.
13208,4Me1nJ8Zexg,A large engine idles loudly and a woman speaks
90092,qDJxLpBAg0A,A person talking with a clock tick locking in the background
14961,56VhgVbHk_s,Several car engines rumble as they idol
14967,56fOJ4kJuQE,A person sneezes
14964,56ZYdGYmeHo,High pitch animal whine
20006,7QIB7d5hgS0,A man speaking and noise going on
20002,7QBCAEoQSy4,A man talks over machine noises and sheep bleating
20000,7Q4LAHcBPK4,Crowd applause man speaking
94739,tnaw3vV-2PQ,Crickets sing as someone films
8567,2R2-qVlIiJ8,A sharp white noise and a person snoring
47629,NC1jR9SWvg0,A clock ticks and bells ring
8564,2QyJbW7PdNE,Women speaking and laughing with water running
29400,C2HEgB69HMk,Repeated gunshots
10904,3OQtvY1_Q70,"A woman speaks, followed by a long loud belch, followed by laughter"
12819,4BUZHE7jIgA,"A woman speaks, people laugh"
29408,C2WvWc5a5UU,Wind blows and people speak with distant splashing
27181,AvQR9p-oEAQ,A door squeaks followed by faint speaking in the background
27180,AvPPb0_bCAk,A male is speaking over a loud speaker
41794,JP87CP8cTdc,Audio feedback followed by a man shouting then an infant laughing and a man talking
44381,L3f-t9OCkn0,A vehicle engine starts up followed by a continuous blaring horn
1278,-U1ebnHfHEU,A rail engine and horn sound
56347,SzLz1JxHPjg,A bus engine hums as people talk quietly nearby
1271,-TsRi1vmTFU,A man is speaking while traveling in motorboat
1274,-TzblK9TCn8,Engine of vehicle struggling to run
1276,-U1-GQoN29M,"Squeak, pop, bust, burst"
97836,w9agY0lYg5E,Machinery clanks and banks nearby
97837,w9at_Mf8lKI,A toilet flushing and a scraping noise
8790,2X-Q3BSgUuI,A car revs the engine slightly then revs the engine with greater power
8795,2X4zm4dR1Bs,"Something scrapes, then a machine beeps and begins to run"
8796,2X5ODyJ88-I,"A person whistles, some humming from the room, a loud click"
8797,2X5ZwDVqK2s,An aircraft propeller is spinning
98174,wQZzgH4SoS8,"Metal grinding occurs, two adult males speak, and artillery fire occurs"
