audiocap_id,youtube_id,caption
19633,7Ek0avZRI6Q,A cat is meowing in a distress as a woman speaks
74868,f2ztuNPUUVk,A woman speaks and a cat meows
19638,7ErxIfAQ0RA,Dogs barking while a man speaks
19639,7EsvU7T4T7I,Dog frantically barking and panting followed by a man verbalizing
17571,6GexxOa8oWQ,Vibrations and rattling from an idling engine
17570,6Gd4KJuS4J4,A man delivering a speech followed by some laughter from a crowd
17573,6GoVkgP11Vk,A woman speaking with birds chirping in the background
17572,6GjLoj7qR5w,"Middle age men are heard excitedly communicating with one another, then all of a sudden they're laughing abruptly followed by music being played"
17575,6Gx6m-jnWpg,A man with an accent is speaking and daunting an animal while animal is growling and being vocally aggressive
17577,6H3oX7XeKXs,A person is snoring then someone abruptly starts chuckling and laughing
17576,6Gz8yGdr29s,"A hum is present, and rustling, wooden thumping, and wooden squeaking are occurring"
17579,6H7cSN06wA4,Frogs chirping in the background while a loud frog rabbits in the foreground
17578,6H7OB9wuXOQ,A woman giving a speech
13401,4SjDMwc9Jic,"Water splashing, people speak with music playing in the background."
13403,4SmyfHmu6Vk,"A large motor vehicle engine is running and fades away, shuffling occurs, and two adult males speak"
13402,4SmHQs2iYFs,A person speaks and is typing
13405,4SpKLWnDyD8,A door closes three times and then opens
13407,4SqTB2xrK1Y,Outdoor noises clanking of utensil woman talking and male talking
13406,4SqHgMejyGY,"A duck call is blown, ducks quack, rhythmic thumping is present, and an adult male speaks in the background"
13409,4SsN6ljFgO4,Food is sizzling and people are talking
13408,4Ss65SqqaSk,Man giving a speech
41953,JW8lSYYxi5k,Water runs in the background continuously as a woman speaks and a few taps on china by a spoon finishes it
41954,JWA8JPNUWcc,Birds chirping and foliage rustling as a woman speaks
100933,yZprLM5BHUg,"In an otherwise quiet environment, an adult female speaks, a crowd of people laugh, and the adult female speaks again"
41956,JWFYayo-EnU,A stream of water flows quickly
102608,zuByvM9lJSQ,A jet flying followed by an electronic beep and a man talking over a radio then an explosion
100935,yZsBEZT2TxE,White noise followed by high pitched frantic meowing
46454,MRaYiK3K0Rc,A man speaks as food sizzles
46455,MRdbCUgflRU,A group of people applauds with speech in the background
101408,yxqnm-GR2v0,A person snoring and another man and woman speaking briefly
46450,MRRM2sarTH8,"In a quiet environment, slow ticking is ongoing while an adult male speaks"
101403,yxY9uC6cTxk,An infant crying frantically together with rustling
101400,yxQO-4vDqd4,Rapid tapping together with a man's speech and brief laughter
101401,yxRrKdO6-BY,A man speaks shortly followed by whispering followed by thumping and a man speaking
101407,yxpKNXK5wag,Crumpling followed by a brief male speech.
101404,yxZMpDA2U5I,A crowd murmuring and cheering with some laughter.
101405,yxi9KtLV7IM,Birds chirping continuously followed by rustling
45187,LaZF8yknv3g,"Water is rushing and splashing, and an adult male speaks"
20600,7h-wCrAdSNY,An engine humming as a cat meows and people speak
20602,7h1hwWib_hY,A crowd applauds vigorously
20604,7h4358pYWBg,Traffic passes as a child sings
20607,7h5v5x5UdQ8,People speaking on a moving bus
20606,7h5Lp6Z9S6k,A woman is giving a speech and crowd laughs lightly
20608,7h5y-Xe4JMo,Ducks quacking as wind blows
101040,yeSfVtnb9hU,Faint scratching snoring
45188,La_A7ebiPKA,A door slamming hard
48493,NizFdGBMCfA,Several birds tweet
93372,sicNHbriHTg,The clicking of a keyboard as someone is typing
36515,G3ZY5tlewUQ,A large volume of water splashes in the background while an adult male speaks extensively in the foreground and another adult male speaks one word
101045,yepzNJq7AQg,A man speaks while a machine drones
80038,im8oVvmudG8,A child and a woman speak and a baby whines
102604,ztr-B4F1mtw,"A man yells, an engine sounds and people are talking"
46981,Ml3c5BkAhlY,A machine runs loudly then become quiet
42209,JejV4so-enY,"Train horn blows and then bell rings, the train approaches and steam hisses"
46987,MlKC3_Cm-Ww,"A baby laughs very loudly, and then sneezes"
46985,MlEdsWkmA0U,Men speak as pigeons coo
46988,MlKYLc-Z_aU,Paper shuffling followed by metal rattling and clanging as a man is speaking
42206,JeeD6dRGZxY,"A crowd of people are clapping, shouting, whistling and cheering"
42201,JeXSePFj-yY,Wind blowing and a man speaks with distant faint humming
48464,Nhi-ovyzw8w,A bird whistling and a woman speaking
48463,NhcvVSYe3Vo,High winds and water splashing while bird chirps and speech
48462,NhciEBhHqHg,"Woman laughing, followed by laughing in a lower pitch"
7369,1xIoEndn2U4,An announcer speaks over an intercom as a crowd cheers and engines rev
7360,1x-paputGkw,Male and female voices heard and laughter heard
7361,1x-uYRiTTd4,A man speaking and typing
7362,1x0J9Z8et6g,A loud fart is followed by a quiet cat meow
7364,1x5snFjknAE,Engine whines loudly
11938,3oQOehR1qj8,"A large engine idols, a train horn blows"
11937,3oMfiHn8glc,"An adult female speaks, an adult male speaks, sizzling occurs, scraping occurs, and music is playing in the background"
11936,3oLvoYMm6Hw,"A motor is running, a thump, a mechanical roar, and then hissing is present"
11935,3oL3i8O0MQ4,"An oink from a small pig, people speak"
11934,3oHYCkzgPK8,A man speaks boldly with the occasional insect buzzing in the background
11931,3o9hHbcdwHM,"An engine roars as it passes, a man speaks"
70415,bnFD7lItMrI,"Wind is blowing and birds chirp in the background, while an adult male speaks, whirring of bicycle gears are present, and rhythmic clacking occurs"
91560,rMfIjHk9Dak,Humming with scraping and some light bangs
86077,nC-QDkuA3FY,Somebody is whistling a tune and continues to do so after a child yells
70412,bnCiy9pQbHM,Wood clanking followed by a metal gate swinging shut
59177,UxsIk7ueemk,Water pours out of a tap as people speak quietly in the distance
59174,UxhMfBJNeBA,A man speaking together with crumpling
59170,UxWlaa0ubwM,Humming and clicking of an idling engine
91565,rMrhFh45nXQ,The ringing of a telephone bell
34914,F3a8_WwnDiA,A toilet flushes and water drains
91567,rN3_4NGlsgA,Humming with a woman speaking and crying
62199,X2Q46S3E_jo,A person giving a speech
51121,PRpC4678KDk,"A soft, breathy snore in the foreground, while a child yells distantly in the background"
84351,lxgt_ZacMxs,A woman and infant laughing as a person snores
84350,lxfIi-UzhGM,Several pigeons cooing while soft music plays in the background
84353,lxhMd2OPNnQ,Wind blowing along with leaves being stepped on
84352,lxh5TwoYqNs,Thunder clap and rain
84359,lxy64ifrbOo,High pitched drilling
69035,ami8Tx-tTDM,Continuous applause
15948,5XkYYom37u0,"An emergency vehicle siren blows and then fades away, traffic is in the background, and rustling occurs"
94459,t_u2y52uHtM,People talking and yelling with sounds of waves crashing
15942,5Xa4zsabmj4,A man is giving a speech and a crowd laughs
15943,5XcCVgRFHeI,Farm animals making noises
15940,5XXuAyXYqmA,An older man is giving a monologue
15941,5XYm_gWJmkk,A large steam train traveling on tracks with whistle
15947,5XjM29CZQbY,A female gives a speech as dogs go by barking and whimpering
15945,5Xi_j-8fpnA,Water flushes then a man speaks
69036,amiN3mj92gQ,An object falls down several times as clocks tick nearby
69031,amay8dmwqeU,A scratching rail car runs by on a track and then blows a horn
62678,XOPVaDCE1v0,A police car siren running and cars driving
38063,H1-FfL2I5Sg,Someone speaks then an explosion occurs
62196,X2Jp3W-Dl-U,Two men talk while a water vehicle moves nearby
1038,-NromfAJyZs,"Gunshot, shooting, machine gun"
1039,-NrpfrEGq5w,Adult women speaking with the sound of snoring and another voice on the phone in the background
94451,t_DGp_Y8g2c,White noise followed by baaing
15433,5JKgJN7t0FI,A car drives by and tires screech
1032,-NgPbto1Vr0,A car accelerating and driving by
1031,-Ne51BFpF9M,Continuous applause with whistle blowing at the end
1034,-NhQ2e3GPg4,Water running continuously with murmuring of a crowd of people in the background
1035,-No-PLxpSXU,Doors shutting and a male talking
81389,jmUHNcwAhBY,Some plastic crinkling loudly followed by something being placed on a surface
69038,ammD8SOAILU,Man speaks followed by a door slide and then a metallic click
28269,BTdIM1mncyA,A woman speaking a monologue
28268,BTV9WhlEgjw,A woman singing with distant murmuring
11060,3SGuGfOlmZw,A vehicle being started
11063,3SNWqn6g2RY,A person breathes and sneezes
11065,3SQwwK4JU2I,Dogs whimpering quietly
11064,3SPGs-Zy3Ps,"A girl yelps, followed by a crowd clapping"
11067,3SUCCJEq9w0,Person speaking while a sliding door is moved
11066,3STpZdXcyWI,"People speak, a car engine roars as it passes"
8661,2Tgd97IiAi8,A man is speaking and then is applauded
17899,6Qtwp6zecuk,A vehicle engine idling
8664,2TnIHG3wiko,Loud applause followed by speech
8665,2TpjbD-CWYY,"Animals are bleating, knocking sounds occur, and then rustling"
8666,2TrBvweaTeg,Women giving a speech
8667,2Ts7A3LdKZ0,A woman speaks while thunder rolls in the background
8668,2Tuvze_tXxE,Dog panting and barking
17893,6Qj7OVuMOIU,Sirens blare then a vehicle beeps its horn as the sirens continue
17890,6QaJQIOsHRY,Food is sizzling and being stirred around as a man is speaking
17891,6Qcy2RTMnwo,A man speaks while clicking
17896,6QpVyMw0JNs,A cat meows and purrs
17894,6QmXVgqNchI,A stream bubbles and something bangs loudly
17895,6QoZ1I0Wr_Y,A small dog barks aggressively
66714,_98YjzXoCVI,Water dripping softly
89445,pjd2R1RmWOA,An engine roars continuously
89442,pjULWVWP32k,Rain falling heavily as glass clacks followed by a woman talking in the background
66848,_FPQYXH-AQE,Food and oil sizzling while a man is talking and music is faintly playing in the background
100242,y0l6zyPoeuk,A vehicle engine runs before revving and squealing tires
66842,_ExER0NBjBw,Train going down tracks then brake sounds
51009,PNQgKxn8P5s,A machine runs and people talk in the background
51002,PN95U0S2isc,A man talking followed by paper crinkling and tearing
61314,WPUBWjjVEmw,"An engine running followed by the engine revving lightly and brief, muffled female speech"
88693,pB2-3ax9F_o,Some clicking followed by a dog whining and a lady talking
28840,BkOMz7m7yLs,A man speaks and flushes a toilet
28847,BkbVpxygqZE,"Wind blows by loudly, and then people talk"
28846,Bka3R1G9rIU,Humming followed by a click and a flushing toilet
100240,y0dgY3avQlI,A man speaking with some light clinking then a car door shuts
28849,BkfcSSo-Gcc,"The wind blows while faint rustling and random metal clanking occur, an adult male speaks faintly in the background, and an adult female speaks briefly in the foreground"
8086,2FOjJPHLdrw,"Really heavy rain and thunder, male and females enjoying it"
8087,2FPKZIAUNIs,A woman is speaking and goats are bleating
8081,2FEZo7RCerc,An engine goes from a loud roar to a quiet hum as it idles
8082,2FFP5hLDVcU,A large engine idling while man speaks
8083,2FGhk3Z-tn4,Crowd conversations followed by a whistle and person speaking
8088,2FQ6HzJuPys,"Two adults males are speaking through an electronic device, and a motor vehicle is running"
100247,y14HCNpvVDw,Loud booming vibrations with tires squealing
25178,A-kdiTBUxlM,Rustling and murmuring
25179,A-msGkymmrM,Pigeons coo as people speak faintly
25170,A-KMlW676fA,Sizzling and popping with a man speaking
25173,A-Ot0jj29d4,"Birds chirping in the distance, followed by helicopter rotors powering up"
25175,A-_7L6o8gzU,Water moving rapidly
25176,A-_bLtto_Y8,Applause and a man singing
101653,z8W2aL7W3pY,Vibrations from a small motor with wind blowing hard
101652,z8VoZeo5BA0,Revving of an accelerating engine
101651,z8Obqr5mrdk,A person whistling followed by camera muffling
38669,HOcHauAey9U,Buzzing and whirring of helicopter blades
101650,z8MRUCmCjyE,Continuous clanking and rustling
62671,XOB2-vN6ZK8,A helicopter hovers and wind blows very loudly
82596,kfNAHO-SyMI,A man is talking with typing sounds in the background
82591,kf91CI8RiC4,A cat purrs and then a cat meows
82590,kf81zl8LZhw,Two men talking followed by a woman talking
10813,3Lt4cNc3row,Horse hooves clip-clop and voices in the background
10812,3Lt4DW42PhA,A sewing machine is in use
10810,3LlJjM2TjNs,Rasping wood and blowing off sawdust
10817,3LxvLpAPxyA,An engine is idling then revs up
10814,3Lu8uBdSH5o,Typing on a keyboard
56257,Sw2n3N3BkbQ,A vehicle approaches and blows a horn multiple times
10819,3M0xe0Ttgfw,Spraying and a man narrating
10818,3M0Mel3TvT8,"Water is running and gurgling, and an adult female speaks"
96717,vKqL0IdnLwM,Intermittent neighing
93942,tAjGDD4HkXQ,Mechanical humming followed by a hiss then laughter
96715,vKcG-e5PyhM,A man speaking with distant murmuring and clanking
57128,TXCXQb_RQew,Engines rev and tires squeal before a man speaks
57127,TX4pEt7vAVU,An engine accelerating with heavy wind followed by silence and then brief music
16309,5h6hIUnmqv4,"An adult male is speaking, and a crowd is clapping and cheering"
16308,5h2xYwtnBXM,A man speaking and a drill motor running
65767,ZVLBzbTgZ1I,Rustling with water splashing and frogs croaking
49151,O9OiCtL9IYI,"A young infant cry for a short while and eventually, calms down"
16301,5gppYWgryzI,Heavy breathing and a sniffle with a dinging in the background
16300,5gnrX6Yc2xU,"Electronic whooshing occurs and a ping, typing occurs on a keyboard, and electronic bangs and pings occur"
16303,5gsM-z7QL24,"A helicopter engine is running and vibrating, and metallic whirring is present"
16305,5gzQkP64iCQ,Applauding followed by people singing and a tambourine
16304,5gtfWd-imWg,A group of kids laughs at each other making burping noises
16307,5h-pCUn7tIw,Door creeks and a man talks
16306,5gzsKaGvtyg,A cat meowing and crying
61868,WnlDpu4CrSw,Revving engine and squealing tires
2396,-wHeqglyWOE,Water running continuously
2397,-wHxOwO_1Pc,Group of young children playing and yelling
2394,-wFPiioAlq8,Motor vehicle sound from the outside and from the inside
2395,-wHcfeQYUY4,"Silence followed by an engine trying to start, it revs a few times but fails to start"
2392,-w3qkf-V-PY,A cat is meowing and hisses as someone snickers
2393,-wDemwOuiuM,An adult male speaks and a dog barks
2390,-w0Nr_tbIwU,A few raspy sneezing sounds
49157,O9gBo48KsA0,Silence followed by an engine revving rapidly
2398,-wI38fzyk0g,A planes' engine and someone talking
2399,-wI6olbmhRA,Vehicle slowing down
76872,gWCI4PtIjyY,Vehicles drive past and a horn honks
63427,Xt3_pRQK8Gs,"Sparse rain is falling and splattering on the ground, while an adult male speaks"
21219,808nSGmCtcM,Multiple dogs are barking followed by someone saith something softly and quickly
21218,806GvKiEDBM,A woman laughing and making baby noises followed by a cat meowing
